article_id,county,title,word,lemma
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,represented,represent
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,hold,hold
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,college,college
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,degrees,degree
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,low,low
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,wage,wage
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,sector,sector
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,composed,compose
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,disproportionately,disproportionately
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,blacks,black
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,latinos,latinos
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,hold,hold
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,college,college
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,degrees,degree
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,economic,economic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,profile,profile
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,worsened,worsen
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,effects,effect
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,economic,economic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,recession,recession
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,restructuring,restructure
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,mid,mid
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,revealed,reveal
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,economic,economic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,profile,profile
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,manufacturing,manufacture
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,played,play
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,pivotal,pivotal
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,role,role
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,economic,economic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,stability,stability
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,sector,sector
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,employs,employ
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,fewer,few
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,workers,worker
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,ten,ten
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,adults,adult
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,participate,participate
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,labor,labor
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,force,force
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,ranking,rank
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,household,household
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,income,income
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,fell,fall
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,reflecting,reflect
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,drop,drop
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,income,income
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,households,household
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,rapid,rapid
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,low,low
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,moderate,moderate
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,income,income
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,households,household
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,racial,racial
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,ethnic,ethnic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,disparities,disparity
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,economic,economic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,divide,divide
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,household,household
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,income,income
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,whites,white
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,double,double
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,blacks,black
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,latinos,latinos
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,bucking,buck
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,national,national
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,homeownership,homeownership
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,declined,decline
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,characterized,characterize
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,homeownership,homeownership
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,racial,racial
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,ethnic,ethnic
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,minorities,minority
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,homeownership,homeownership
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,fell,fall
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,percentage,percentage
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,declined,decline
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,african,african
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,american,american
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,asian,asian
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,families,family
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,ranks,rank
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,largest,large
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,homeownership,homeownership
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,reflects,reflect
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,multifamily,multifamily
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,housing,house
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,stock,stock
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,units,unit
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,reflects,reflect
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,difficulty,difficulty
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,families,family
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,saving,save
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,homeownership,homeownership
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,decline,decline
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,price,price
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,rental,rental
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,units,unit
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,renters,renter
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,rank,rank
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,living,live
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,degree,degree
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,housing,house
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,cost,cost
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,burdens,burden
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,bear,bear
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,indicators,indicator
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,pages,page
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,focus,focus
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,profile,profile
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,seeks,seek
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,readers,reader
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,sense,sense
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,stand,stand
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,relation,relation
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,peers,peer
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,shaped,shape
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,neighborhoods,neighborhood
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,living,live
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,brookings,brookings
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,institution,institution
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,center,center
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,urban,urban
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,metropolitan,metropolitan
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,policy,policy
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,hope,hope
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,information,information
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,prompt,prompt
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,fruitful,fruitful
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,dialogue,dialogue
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,community,community
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,leaders,leader
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,direction,direction
3,Los Angeles County,Los Angeles in Focus: A Profile from Census 2000,coming,come
4,Los Angeles County,Clinging to Dream’s Frayed Edges,headed,head
4,Los Angeles County,Clinging to Dream’s Frayed Edges,west,west
4,Los Angeles County,Clinging to Dream’s Frayed Edges,mississippi,mississippi
4,Los Angeles County,Clinging to Dream’s Frayed Edges,offered,offer
4,Los Angeles County,Clinging to Dream’s Frayed Edges,poor,poor
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,decent,decent
4,Los Angeles County,Clinging to Dream’s Frayed Edges,wage,wage
4,Los Angeles County,Clinging to Dream’s Frayed Edges,cars,car
4,Los Angeles County,Clinging to Dream’s Frayed Edges,airplanes,airplane
4,Los Angeles County,Clinging to Dream’s Frayed Edges,steel,steel
4,Los Angeles County,Clinging to Dream’s Frayed Edges,kellys,kellys
4,Los Angeles County,Clinging to Dream’s Frayed Edges,settled,settle
4,Los Angeles County,Clinging to Dream’s Frayed Edges,thousands,thousand
4,Los Angeles County,Clinging to Dream’s Frayed Edges,streets,street
4,Los Angeles County,Clinging to Dream’s Frayed Edges,avenue,avenue
4,Los Angeles County,Clinging to Dream’s Frayed Edges,bought,buy
4,Los Angeles County,Clinging to Dream’s Frayed Edges,bedroom,bedroom
4,Los Angeles County,Clinging to Dream’s Frayed Edges,home,home
4,Los Angeles County,Clinging to Dream’s Frayed Edges,street,street
4,Los Angeles County,Clinging to Dream’s Frayed Edges,quiet,quiet
4,Los Angeles County,Clinging to Dream’s Frayed Edges,enclave,enclave
4,Los Angeles County,Clinging to Dream’s Frayed Edges,imperial,imperial
4,Los Angeles County,Clinging to Dream’s Frayed Edges,highway,highway
4,Los Angeles County,Clinging to Dream’s Frayed Edges,union,union
4,Los Angeles County,Clinging to Dream’s Frayed Edges,pacific,pacific
4,Los Angeles County,Clinging to Dream’s Frayed Edges,railroad,railroad
4,Los Angeles County,Clinging to Dream’s Frayed Edges,tracks,track
4,Los Angeles County,Clinging to Dream’s Frayed Edges,boy,boy
4,Los Angeles County,Clinging to Dream’s Frayed Edges,picked,pick
4,Los Angeles County,Clinging to Dream’s Frayed Edges,cotton,cotton
4,Los Angeles County,Clinging to Dream’s Frayed Edges,owned,own
4,Los Angeles County,Clinging to Dream’s Frayed Edges,demolition,demolition
4,Los Angeles County,Clinging to Dream’s Frayed Edges,hauling,haul
4,Los Angeles County,Clinging to Dream’s Frayed Edges,business,business
4,Los Angeles County,Clinging to Dream’s Frayed Edges,taking,take
4,Los Angeles County,Clinging to Dream’s Frayed Edges,learned,learn
4,Los Angeles County,Clinging to Dream’s Frayed Edges,reading,read
4,Los Angeles County,Clinging to Dream’s Frayed Edges,writing,write
4,Los Angeles County,Clinging to Dream’s Frayed Edges,mississippi,mississippi
4,Los Angeles County,Clinging to Dream’s Frayed Edges,children,child
4,Los Angeles County,Clinging to Dream’s Frayed Edges,college,college
4,Los Angeles County,Clinging to Dream’s Frayed Edges,kellys,kellys
4,Los Angeles County,Clinging to Dream’s Frayed Edges,confirmation,confirmation
4,Los Angeles County,Clinging to Dream’s Frayed Edges,american,american
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dream,dream
4,Los Angeles County,Clinging to Dream’s Frayed Edges,realized,realize
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dream,dream
4,Los Angeles County,Clinging to Dream’s Frayed Edges,packed,pack
4,Los Angeles County,Clinging to Dream’s Frayed Edges,neighborhood,neighborhood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,worse,bad
4,Los Angeles County,Clinging to Dream’s Frayed Edges,frustrated,frustrate
4,Los Angeles County,Clinging to Dream’s Frayed Edges,discarded,discard
4,Los Angeles County,Clinging to Dream’s Frayed Edges,furniture,furniture
4,Los Angeles County,Clinging to Dream’s Frayed Edges,potholes,pothole
4,Los Angeles County,Clinging to Dream’s Frayed Edges,police,police
4,Los Angeles County,Clinging to Dream’s Frayed Edges,searchlights,searchlight
4,Los Angeles County,Clinging to Dream’s Frayed Edges,kellys,kellys
4,Los Angeles County,Clinging to Dream’s Frayed Edges,miles,mile
4,Los Angeles County,Clinging to Dream’s Frayed Edges,east,east
4,Los Angeles County,Clinging to Dream’s Frayed Edges,line,line
4,Los Angeles County,Clinging to Dream’s Frayed Edges,ranch,ranch
4,Los Angeles County,Clinging to Dream’s Frayed Edges,home,home
4,Los Angeles County,Clinging to Dream’s Frayed Edges,cul,cul
4,Los Angeles County,Clinging to Dream’s Frayed Edges,de,de
4,Los Angeles County,Clinging to Dream’s Frayed Edges,sac,sac
4,Los Angeles County,Clinging to Dream’s Frayed Edges,buena,buena
4,Los Angeles County,Clinging to Dream’s Frayed Edges,park,park
4,Los Angeles County,Clinging to Dream’s Frayed Edges,living,live
4,Los Angeles County,Clinging to Dream’s Frayed Edges,care,care
4,Los Angeles County,Clinging to Dream’s Frayed Edges,streets,street
4,Los Angeles County,Clinging to Dream’s Frayed Edges,supposed,suppose
4,Los Angeles County,Clinging to Dream’s Frayed Edges,call,call
4,Los Angeles County,Clinging to Dream’s Frayed Edges,buena,buena
4,Los Angeles County,Clinging to Dream’s Frayed Edges,park,park
4,Los Angeles County,Clinging to Dream’s Frayed Edges,call,call
4,Los Angeles County,Clinging to Dream’s Frayed Edges,eldest,eldest
4,Los Angeles County,Clinging to Dream’s Frayed Edges,daughter,daughter
4,Los Angeles County,Clinging to Dream’s Frayed Edges,deshawn,deshawn
4,Los Angeles County,Clinging to Dream’s Frayed Edges,farther,far
4,Los Angeles County,Clinging to Dream’s Frayed Edges,affordable,affordable
4,Los Angeles County,Clinging to Dream’s Frayed Edges,home,home
4,Los Angeles County,Clinging to Dream’s Frayed Edges,class,class
4,Los Angeles County,Clinging to Dream’s Frayed Edges,husband,husband
4,Los Angeles County,Clinging to Dream’s Frayed Edges,danny,danny
4,Los Angeles County,Clinging to Dream’s Frayed Edges,wound,wind
4,Los Angeles County,Clinging to Dream’s Frayed Edges,decades,decade
4,Los Angeles County,Clinging to Dream’s Frayed Edges,attractor,attractor
4,Los Angeles County,Clinging to Dream’s Frayed Edges,blacks,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,sending,send
4,Los Angeles County,Clinging to Dream’s Frayed Edges,reverse,reverse
4,Los Angeles County,Clinging to Dream’s Frayed Edges,las,las
4,Los Angeles County,Clinging to Dream’s Frayed Edges,vegas,vega
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,exodus,exodus
4,Los Angeles County,Clinging to Dream’s Frayed Edges,documented,document
4,Los Angeles County,Clinging to Dream’s Frayed Edges,observed,observe
4,Los Angeles County,Clinging to Dream’s Frayed Edges,shift,shift
4,Los Angeles County,Clinging to Dream’s Frayed Edges,blacks,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,flee,flee
4,Los Angeles County,Clinging to Dream’s Frayed Edges,fringes,fringe
4,Los Angeles County,Clinging to Dream’s Frayed Edges,effort,effort
4,Los Angeles County,Clinging to Dream’s Frayed Edges,hang,hang
4,Los Angeles County,Clinging to Dream’s Frayed Edges,gains,gain
4,Los Angeles County,Clinging to Dream’s Frayed Edges,parents,parent
4,Los Angeles County,Clinging to Dream’s Frayed Edges,earned,earn
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,declined,decline
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,figures,figure
4,Los Angeles County,Clinging to Dream’s Frayed Edges,bulk,bulk
4,Los Angeles County,Clinging to Dream’s Frayed Edges,exodus,exodus
4,Los Angeles County,Clinging to Dream’s Frayed Edges,compton,compton
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dropped,drop
4,Los Angeles County,Clinging to Dream’s Frayed Edges,pasadena,pasadena
4,Los Angeles County,Clinging to Dream’s Frayed Edges,decline,decline
4,Los Angeles County,Clinging to Dream’s Frayed Edges,decline,decline
4,Los Angeles County,Clinging to Dream’s Frayed Edges,northern,northern
4,Los Angeles County,Clinging to Dream’s Frayed Edges,edge,edge
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,tripled,triple
4,Los Angeles County,Clinging to Dream’s Frayed Edges,black,black
4,Los Angeles County,Clinging to Dream’s Frayed Edges,lancaster,lancaster
4,Los Angeles County,Clinging to Dream’s Frayed Edges,doubled,double
4,Los Angeles County,Clinging to Dream’s Frayed Edges,moving,move
4,Los Angeles County,Clinging to Dream’s Frayed Edges,pleased,please
4,Los Angeles County,Clinging to Dream’s Frayed Edges,flee,flee
4,Los Angeles County,Clinging to Dream’s Frayed Edges,suburbs,suburb
4,Los Angeles County,Clinging to Dream’s Frayed Edges,white,white
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dwellers,dweller
4,Los Angeles County,Clinging to Dream’s Frayed Edges,past,past
4,Los Angeles County,Clinging to Dream’s Frayed Edges,decades,decade
4,Los Angeles County,Clinging to Dream’s Frayed Edges,house,house
4,Los Angeles County,Clinging to Dream’s Frayed Edges,hood,hood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,question,question
4,Los Angeles County,Clinging to Dream’s Frayed Edges,feel,feel
4,Los Angeles County,Clinging to Dream’s Frayed Edges,stronger,strong
4,Los Angeles County,Clinging to Dream’s Frayed Edges,person,person
4,Los Angeles County,Clinging to Dream’s Frayed Edges,map,map
4,Los Angeles County,Clinging to Dream’s Frayed Edges,search,search
4,Los Angeles County,Clinging to Dream’s Frayed Edges,home,home
4,Los Angeles County,Clinging to Dream’s Frayed Edges,page,page
4,Los Angeles County,Clinging to Dream’s Frayed Edges,torn,tear
4,Los Angeles County,Clinging to Dream’s Frayed Edges,outdated,outdate
4,Los Angeles County,Clinging to Dream’s Frayed Edges,atlas,atla
4,Los Angeles County,Clinging to Dream’s Frayed Edges,blue,blue
4,Los Angeles County,Clinging to Dream’s Frayed Edges,collar,collar
4,Los Angeles County,Clinging to Dream’s Frayed Edges,geography,geography
4,Los Angeles County,Clinging to Dream’s Frayed Edges,torrance,torrance
4,Los Angeles County,Clinging to Dream’s Frayed Edges,norwalk,norwalk
4,Los Angeles County,Clinging to Dream’s Frayed Edges,downey,downey
4,Los Angeles County,Clinging to Dream’s Frayed Edges,bellflower,bellflower
4,Los Angeles County,Clinging to Dream’s Frayed Edges,lakewood,lakewood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,difficult,difficult
4,Los Angeles County,Clinging to Dream’s Frayed Edges,looked,look
4,Los Angeles County,Clinging to Dream’s Frayed Edges,puente,puente
4,Los Angeles County,Clinging to Dream’s Frayed Edges,pomona,pomona
4,Los Angeles County,Clinging to Dream’s Frayed Edges,houses,house
4,Los Angeles County,Clinging to Dream’s Frayed Edges,panning,pan
4,Los Angeles County,Clinging to Dream’s Frayed Edges,decades,decade
4,Los Angeles County,Clinging to Dream’s Frayed Edges,family,family
4,Los Angeles County,Clinging to Dream’s Frayed Edges,earning,earn
4,Los Angeles County,Clinging to Dream’s Frayed Edges,income,income
4,Los Angeles County,Clinging to Dream’s Frayed Edges,afford,afford
4,Los Angeles County,Clinging to Dream’s Frayed Edges,priced,price
4,Los Angeles County,Clinging to Dream’s Frayed Edges,house,house
4,Los Angeles County,Clinging to Dream’s Frayed Edges,neighborhood,neighborhood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,neighborhood,neighborhood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,husband,husband
4,Los Angeles County,Clinging to Dream’s Frayed Edges,unable,unable
4,Los Angeles County,Clinging to Dream’s Frayed Edges,suitable,suitable
4,Los Angeles County,Clinging to Dream’s Frayed Edges,quarter,quarter
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dollar,dollar
4,Los Angeles County,Clinging to Dream’s Frayed Edges,house,house
4,Los Angeles County,Clinging to Dream’s Frayed Edges,class,class
4,Los Angeles County,Clinging to Dream’s Frayed Edges,sigh,sigh
4,Los Angeles County,Clinging to Dream’s Frayed Edges,disappearing,disappear
4,Los Angeles County,Clinging to Dream’s Frayed Edges,rich,rich
4,Los Angeles County,Clinging to Dream’s Frayed Edges,poor,poor
4,Los Angeles County,Clinging to Dream’s Frayed Edges,brings,bring
4,Los Angeles County,Clinging to Dream’s Frayed Edges,affordable,affordable
4,Los Angeles County,Clinging to Dream’s Frayed Edges,housing,house
4,Los Angeles County,Clinging to Dream’s Frayed Edges,safer,safe
4,Los Angeles County,Clinging to Dream’s Frayed Edges,streets,street
4,Los Angeles County,Clinging to Dream’s Frayed Edges,imposes,impose
4,Los Angeles County,Clinging to Dream’s Frayed Edges,costs,cost
4,Los Angeles County,Clinging to Dream’s Frayed Edges,inglewood,inglewood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,school,school
4,Los Angeles County,Clinging to Dream’s Frayed Edges,district,district
4,Los Angeles County,Clinging to Dream’s Frayed Edges,security,security
4,Los Angeles County,Clinging to Dream’s Frayed Edges,officer,officer
4,Los Angeles County,Clinging to Dream’s Frayed Edges,boeing,boeing
4,Los Angeles County,Clinging to Dream’s Frayed Edges,el,el
4,Los Angeles County,Clinging to Dream’s Frayed Edges,segundo,segundo
4,Los Angeles County,Clinging to Dream’s Frayed Edges,spend,spend
4,Los Angeles County,Clinging to Dream’s Frayed Edges,cars,car
4,Los Angeles County,Clinging to Dream’s Frayed Edges,summer,summer
4,Los Angeles County,Clinging to Dream’s Frayed Edges,attended,attend
4,Los Angeles County,Clinging to Dream’s Frayed Edges,evening,even
4,Los Angeles County,Clinging to Dream’s Frayed Edges,classes,class
4,Los Angeles County,Clinging to Dream’s Frayed Edges,tuesdays,tuesday
4,Los Angeles County,Clinging to Dream’s Frayed Edges,thursdays,thursday
4,Los Angeles County,Clinging to Dream’s Frayed Edges,cal,cal
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dominguez,dominguez
4,Los Angeles County,Clinging to Dream’s Frayed Edges,hills,hill
4,Los Angeles County,Clinging to Dream’s Frayed Edges,earn,earn
4,Los Angeles County,Clinging to Dream’s Frayed Edges,teaching,teach
4,Los Angeles County,Clinging to Dream’s Frayed Edges,credential,credential
4,Los Angeles County,Clinging to Dream’s Frayed Edges,degree,degree
4,Los Angeles County,Clinging to Dream’s Frayed Edges,mathematics,mathematics
4,Los Angeles County,Clinging to Dream’s Frayed Edges,drive,drive
4,Los Angeles County,Clinging to Dream’s Frayed Edges,naps,nap
4,Los Angeles County,Clinging to Dream’s Frayed Edges,suv,suv
4,Los Angeles County,Clinging to Dream’s Frayed Edges,classes,class
4,Los Angeles County,Clinging to Dream’s Frayed Edges,begin,begin
4,Los Angeles County,Clinging to Dream’s Frayed Edges,home,home
4,Los Angeles County,Clinging to Dream’s Frayed Edges,set,set
4,Los Angeles County,Clinging to Dream’s Frayed Edges,clock,clock
4,Los Angeles County,Clinging to Dream’s Frayed Edges,bed,bed
4,Los Angeles County,Clinging to Dream’s Frayed Edges,brush,brush
4,Los Angeles County,Clinging to Dream’s Frayed Edges,teeth,tooth
4,Los Angeles County,Clinging to Dream’s Frayed Edges,comb,comb
4,Los Angeles County,Clinging to Dream’s Frayed Edges,hair,hair
4,Los Angeles County,Clinging to Dream’s Frayed Edges,door,door
4,Los Angeles County,Clinging to Dream’s Frayed Edges,hang,hang
4,Los Angeles County,Clinging to Dream’s Frayed Edges,unable,unable
4,Los Angeles County,Clinging to Dream’s Frayed Edges,afford,afford
4,Los Angeles County,Clinging to Dream’s Frayed Edges,care,care
4,Los Angeles County,Clinging to Dream’s Frayed Edges,daughter,daughter
4,Los Angeles County,Clinging to Dream’s Frayed Edges,elder,old
4,Los Angeles County,Clinging to Dream’s Frayed Edges,buena,buena
4,Los Angeles County,Clinging to Dream’s Frayed Edges,park,park
4,Los Angeles County,Clinging to Dream’s Frayed Edges,summer,summer
4,Los Angeles County,Clinging to Dream’s Frayed Edges,school,school
4,Los Angeles County,Clinging to Dream’s Frayed Edges,break,break
4,Los Angeles County,Clinging to Dream’s Frayed Edges,attends,attend
4,Los Angeles County,Clinging to Dream’s Frayed Edges,school,school
4,Los Angeles County,Clinging to Dream’s Frayed Edges,inglewood,inglewood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,mother,mother
4,Los Angeles County,Clinging to Dream’s Frayed Edges,mom,mom
4,Los Angeles County,Clinging to Dream’s Frayed Edges,pleased,please
4,Los Angeles County,Clinging to Dream’s Frayed Edges,households,household
4,Los Angeles County,Clinging to Dream’s Frayed Edges,days,day
4,Los Angeles County,Clinging to Dream’s Frayed Edges,incomes,income
4,Los Angeles County,Clinging to Dream’s Frayed Edges,inglewood,inglewood
4,Los Angeles County,Clinging to Dream’s Frayed Edges,schools,school
4,Los Angeles County,Clinging to Dream’s Frayed Edges,session,session
4,Los Angeles County,Clinging to Dream’s Frayed Edges,dozes,doze
4,Los Angeles County,Clinging to Dream’s Frayed Edges,passenger,passenger
4,Los Angeles County,Clinging to Dream’s Frayed Edges,seat,seat
4,Los Angeles County,Clinging to Dream’s Frayed Edges,mother,mother
4,Los Angeles County,Clinging to Dream’s Frayed Edges,negotiates,negotiate
4,Los Angeles County,Clinging to Dream’s Frayed Edges,pomona,pomona
4,Los Angeles County,Clinging to Dream’s Frayed Edges,freeway,freeway
4,Los Angeles County,Clinging to Dream’s Frayed Edges,gabriel,gabriel
4,Los Angeles County,Clinging to Dream’s Frayed Edges,river,river
4,Los Angeles County,Clinging to Dream’s Frayed Edges,freeway,freeway
